antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Weather_Condition_Cloudy', 'Region_East'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08209,0.73156,0.06006,0.7316360092581313,1.0001039002380274,1.0,6.2396000000061735e-06,1.0002832319564232,0.000113180424975811,0.0796985097997585,0.00028315175879651926,0.40686726921433547
"frozenset({'Region_East', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08289,0.73156,0.06022,0.7265050066352998,0.9930901178786427,1.0,-0.0004190083999999969,0.9815170533745039,-0.0075297068023656676,0.07984301870782123,-0.01883099897444556,0.4044111232531303
"frozenset({'Weather_Condition_Sunny', 'Region_East'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08496,0.73156,0.06243,0.734816384180791,1.0044512879063796,1.0,0.0002766624000000023,1.0122797336884155,0.004843025167379672,0.08278852656844674,0.012130771050480533,0.41007728280065847
"frozenset({'Fertilizer_Used_True', 'Region_East'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12483,0.73156,0.09754,0.7813826804454058,1.0681047083566704,1.0,0.006219365200000007,1.2278990545987545,0.07285693313695324,0.128536601436384,0.18560080630832151,0.4573570955947845
"frozenset({'Irrigation_Used_True', 'Region_East'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12544,0.73156,0.09637,0.7682557397959183,1.0501609434577046,1.0,0.0046031136,1.1583458410732712,0.054616042017895036,0.12669760593192483,0.1366999694379315,0.4499939642716264
"frozenset({'Region_North', 'Rainfall_mm_Medium'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08278,0.73156,0.0674,0.8142063300314085,1.112972729552475,1.0,0.006841463199999995,1.4448285565669698,0.11066634910276218,0.09023482475165343,0.3078763598249461,0.45316910629188123
"frozenset({'Region_North', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.1106,0.73156,0.08809,0.7964737793851718,1.088733363476915,1.0,0.0071794639999999965,1.318945535317637,0.09163645650033438,0.11681939342501359,0.24181857914309285,0.4584438446928593
"frozenset({'Temperature_Celsius_Medium', 'Region_North'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.09959,0.73156,0.07099,0.7128225725474445,0.9743870257360224,1.0,-0.0018660603999999942,0.9347531328671329,-0.0283655440794396,0.09338823405598821,-0.0698011751324522,0.4049308882202475
"frozenset({'Region_North', 'Temperature_Celsius_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.09974,0.73156,0.07353,0.7372167635853218,1.0077324670366365,1.0,0.0005642056000000062,1.021526348721862,0.008523243035258574,0.09703472029771568,0.021072729791841213,0.418863999923778
"frozenset({'Region_North', 'Weather_Condition_Cloudy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08331,0.73156,0.06046,0.7257232024966991,0.9920214370614838,1.0,-0.0004862635999999948,0.9787193172866522,-0.008697358818806232,0.08014209779827945,-0.02174339704701574,0.40418425420914567
"frozenset({'Region_North', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08261,0.73156,0.06009,0.727393777992979,0.9943050166670936,1.0,-0.0003441716000000053,0.9847170692717583,-0.006204628661028795,0.07968650541056652,-0.01552012370369912,0.4047666577099238
"frozenset({'Region_North', 'Weather_Condition_Sunny'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08332,0.73156,0.0607,0.728516562650024,0.9958397980343704,1.0,-0.00025357920000000644,0.9887896021220158,-0.004536620680881366,0.08048476491023362,-0.011337495715899383,0.40574496731112386
"frozenset({'Region_North', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12308,0.73156,0.0954,0.775105622359441,1.0595243347906407,1.0,0.0053595951999999975,1.1936269942196533,0.06406541438966243,0.12565196775723092,0.1622173385465692,0.45275593874273656
"frozenset({'Region_North', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12418,0.73156,0.09448,0.7608310516991463,1.0400118263698759,1.0,0.0036348791999999963,1.1223865050505049,0.04392737375368034,0.12411002811128918,0.10904131909978522,0.44498986014887876
"frozenset({'Rainfall_mm_Medium', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08267,0.73156,0.06768,0.8186766662634573,1.119083419355155,1.0,0.007201934800000011,1.480449286190795,0.1160014021059527,0.09065702230259193,0.32452937812344385,0.455595646270774
"frozenset({'Region_South', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.11074,0.73156,0.08883,0.802149178255373,1.0964913038648545,1.0,0.007817045600000003,1.3567798083067097,0.09895875564150552,0.11789454125578987,0.2629607296057705,0.4617873126226835
"frozenset({'Temperature_Celsius_Medium', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0994,0.73156,0.07244,0.7287726358148894,0.9961898351671625,1.0,-0.00027706399999999354,0.9897231454005937,-0.00422891762518297,0.0955017665981121,-0.010383564987001222,0.4138969527152527
"frozenset({'Temperature_Celsius_High', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0996,0.73156,0.07334,0.7363453815261045,1.0065413384084758,1.0,0.0004766240000000088,1.018150190403656,0.007217711438615362,0.09677759890211396,0.017826633609389533,0.41829844941579436
"frozenset({'Weather_Condition_Cloudy', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08323,0.73156,0.06118,0.735071488645921,1.0048000008829365,1.0,0.0002922611999999977,1.0132544761904765,0.005210762719346254,0.08118257454120832,0.013081093152738007,0.4093504963597039
"frozenset({'Region_South', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08287,0.73156,0.06096,0.7356099915530349,1.0055361030578966,1.0,0.00033562280000000444,1.0153182473756275,0.006003100279764183,0.08090567640383825,0.015087138850524774,0.40946938420672135
"frozenset({'Weather_Condition_Sunny', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08303,0.73156,0.06049,0.7285318559556786,0.9958607030943171,1.0,-0.0002514268000000028,0.9888453061224488,-0.004512411587943676,0.08021482561994431,-0.011280524677102482,0.4056090850667999
"frozenset({'Fertilizer_Used_True', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12406,0.73156,0.09689,0.7809930678703854,1.067572130611823,1.0,0.0061326664,1.2257146264262058,0.07225967868302444,0.12770023592055146,0.1841494109312523,0.45671803319704407
"frozenset({'Irrigation_Used_False', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12442,0.73156,0.0873,0.701655682366179,0.9591225359043402,1.0,-0.0037206951999999988,0.8997657543103448,-0.04641653623354069,0.11357131706301714,-0.1114003786090782,0.4104948541416985
"frozenset({'Irrigation_Used_True', 'Region_South'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12471,0.73156,0.09533,0.764413439178895,1.0449087418378467,1.0,0.004097152399999998,1.1394537916950307,0.04910215565821364,0.12527925986280128,0.12238652651950174,0.44736200418674643
"frozenset({'Rainfall_mm_Medium', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08364,0.73156,0.06824,0.8158775705404112,1.1152572181918246,1.0,0.007052321599999994,1.4579429610389605,0.11277866958914914,0.0913569669058584,0.3141021104917718,0.4545788421349877
"frozenset({'Region_West', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.11226,0.73156,0.09013,0.8028683413504365,1.097474358016344,1.0,0.008005074400000006,1.3617295255309536,0.10004841498400031,0.11958497525507836,0.26563977555668494,0.46303540639067564
"frozenset({'Temperature_Celsius_Medium', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.10137,0.73156,0.07342,0.7242773996251356,0.990045108569544,1.0,-0.0007382372000000054,0.973587220035778,-0.011065427378467213,0.09666758831351793,-0.027129341286188307,0.41231913614041515
"frozenset({'Temperature_Celsius_High', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.09997,0.73156,0.07425,0.7427228168450535,1.0152589218178325,1.0,0.0011159467999999895,1.0433882892690511,0.01669898395829738,0.09804827804774985,0.04158402937361604,0.4221091256295911
"frozenset({'Weather_Condition_Cloudy', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0838,0.73156,0.06122,0.7305489260143198,0.99861792062759,1.0,-8.472799999999919e-05,0.9962476527900795,-0.0015083002441748687,0.08117856100989206,-0.0037664803519603376,0.4071165538814559
"frozenset({'Region_West', 'Weather_Condition_Rainy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0845,0.73156,0.06245,0.7390532544378697,1.0102428432908712,1.0,0.0006331799999999971,1.0287156462585032,0.011074812881435627,0.0828677963402821,0.02791407553967272,0.4122093873479742
"frozenset({'Weather_Condition_Sunny', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08338,0.73156,0.0613,0.7351882945550492,1.0049596677716786,1.0,0.0003025272000000065,1.0137014130434785,0.0053841186801514606,0.0813385701395892,0.01351622170708242,0.40949091582692587
"frozenset({'Fertilizer_Used_True', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12704,0.73156,0.09934,0.7819584382871537,1.0688917358619303,1.0,0.006402617600000007,1.2311414296028886,0.07383105328009446,0.13083792113373546,0.18774563510338896,0.4588752222055267
"frozenset({'Irrigation_Used_False', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12582,0.73156,0.08857,0.7039421395644572,0.9622479900000782,1.0,-0.003474879199999989,0.9067146523489934,-0.042952239436916215,0.1152040165970786,-0.10288280597356138,0.4125060908331335
"frozenset({'Irrigation_Used_True', 'Region_West'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.12586,0.73156,0.0964,0.7659303988558716,1.046982337546984,1.0,0.004325858400000007,1.1468383706720975,0.05133508338770814,0.12667209797377205,0.12803754602842932,0.4488517979297675
"frozenset({'Soil_Type_Chalky', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07418,0.73156,0.05906,0.7961714747910489,1.088320130667408,1.0,0.0047928792000000026,1.3169893650793656,0.08765495722253469,0.07909680184282424,0.24069242583463304,0.4384515310419786
"frozenset({'Soil_Type_Chalky', 'Fertilizer_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08381,0.73156,0.06533,0.7795012528337908,1.065532906164622,1.0,0.0040179564000000015,1.2174218831168835,0.06712851104488256,0.08710202122553465,0.17859206092158694,0.43440178284972386
"frozenset({'Soil_Type_Chalky', 'Irrigation_Used_False'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08333,0.73156,0.05837,0.7004680187207488,0.9574990687308612,1.0,-0.0025908948,0.896198125,-0.046186041502772134,0.07715592449637815,-0.11582469557164046,0.39012820805904574
"frozenset({'Soil_Type_Chalky', 'Irrigation_Used_True'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08381,0.73156,0.06408,0.7645865648490634,1.0451453945664928,1.0,0.0027679564000000004,1.1402917587430312,0.0471466885626968,0.0852932955316855,0.12303145898175909,0.4260901001838406
"frozenset({'Rainfall_mm_High', 'Soil_Type_Clay'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07399,0.73156,0.05907,0.7983511285308825,1.0912995906431222,1.0,0.004941875599999999,1.3312249061662198,0.0903460482801874,0.07913138999035473,0.2488121313175478,0.4395481926212836
"frozenset({'Fertilizer_Used_True', 'Soil_Type_Clay'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08291,0.73156,0.06459,0.7790375105536123,1.0648989974214176,1.0,0.003936360399999998,1.2148668340611348,0.06645346208404153,0.0861337814050248,0.1768645155476541,0.433664143214911
"frozenset({'Irrigation_Used_True', 'Soil_Type_Clay'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08428,0.73156,0.06459,0.7663739914570479,1.0475887028501394,1.0,0.0029341231999999995,1.1490159065515488,0.04960784497914654,0.08597670549084858,0.1296900292692888,0.4273323836666288
"frozenset({'Soil_Type_Loam', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07221,0.73156,0.05754,0.7968425425841297,1.0892374413364996,1.0,0.004714052400000002,1.321339631901841,0.08830287848861383,0.07710759417337819,0.24319230585654034,0.43774818911151914
"frozenset({'Fertilizer_Used_True', 'Soil_Type_Loam'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08217,0.73156,0.06373,0.7755871972739441,1.0601826197084916,1.0,0.003617714799999991,1.1961884381778733,0.06184835588169399,0.08497333333333333,0.16401131453562848,0.4313512015676954
"frozenset({'Irrigation_Used_True', 'Soil_Type_Loam'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08227,0.73156,0.06257,0.7605445484380698,1.0396201930642324,1.0,0.0023845588000000056,1.1210435939086298,0.04152665523826273,0.08328674493517559,0.10797402934760042,0.4230370508607321
"frozenset({'Soil_Type_Peaty', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07474,0.73156,0.06017,0.8050575327803051,1.100466855459983,1.0,0.005493205600000002,1.3770216609471522,0.09866930180180937,0.08064278342916115,0.27379501110231386,0.44365321277869213
"frozenset({'Temperature_Celsius_High', 'Soil_Type_Peaty'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.06808,0.73156,0.05046,0.7411868390129259,1.0131593293959837,1.0,0.0006553951999999988,1.0371960953461974,0.013937259230701184,0.06735363997971114,0.03586216291508693,0.40508136307910225
"frozenset({'Fertilizer_Used_True', 'Soil_Type_Peaty'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08312,0.73156,0.06482,0.7798363811357074,1.0659910070748913,1.0,0.004012732800000002,1.2192750163934427,0.06751786729560921,0.08644280265649588,0.17984049000040017,0.4342207768218862
"frozenset({'Irrigation_Used_False', 'Soil_Type_Peaty'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08365,0.73156,0.05857,0.7001793185893603,0.9571044324311886,1.0,-0.0026249940000000055,0.8953351674641146,-0.046628748437034184,0.07740801437936139,-0.11690016916495177,0.39012055218111463
"frozenset({'Irrigation_Used_True', 'Soil_Type_Peaty'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08332,0.73156,0.06356,0.7628420547287567,1.0427607506270937,1.0,0.002606420800000002,1.1319038866396764,0.04473453096246059,0.08459777458339988,0.11653276236312274,0.42486244023550307
"frozenset({'Soil_Type_Sandy', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.074,0.73156,0.05908,0.7983783783783784,1.0913368396008236,1.0,0.0049445600000000076,1.331404825737266,0.09038079932616913,0.07914478619654915,0.2489136431916944,0.43956865225441966
"frozenset({'Fertilizer_Used_True', 'Soil_Type_Sandy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08297,0.73156,0.0651,0.7846209473303604,1.0725312309726618,1.0,0.0044024668000000045,1.2463607610520426,0.07374482636986808,0.0868660181738121,0.1976640863148576,0.43680443178208106
"frozenset({'Irrigation_Used_False', 'Soil_Type_Sandy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08408,0.73156,0.05919,0.7039724072312084,0.9622893641412985,1.0,-0.0023195648,0.9068073603856971,-0.041030374301042026,0.07824707515367836,-0.10277005203692309,0.3924408484841044
"frozenset({'Irrigation_Used_True', 'Soil_Type_Sandy'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08323,0.73156,0.06332,0.7607833713805119,1.0399466501455956,1.0,0.0024322612000000007,1.1221627925665498,0.04189950695571164,0.08426151409903257,0.10886369907805057,0.42366906553606487
"frozenset({'Soil_Type_Silt', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07372,0.73156,0.05942,0.8060227889310907,1.101786304515133,1.0,0.005489396800000004,1.3838739020979027,0.09973548188548675,0.07966642533451318,0.27739080960769896,0.44362323764997313
"frozenset({'Fertilizer_Used_True', 'Soil_Type_Silt'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08403,0.73156,0.0656,0.7806735689634655,1.067135394176097,1.0,0.004127013200000008,1.2239290938686929,0.06868323917307988,0.08746783290443873,0.182959204900408,0.4351724780680415
"frozenset({'Irrigation_Used_True', 'Soil_Type_Silt'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08328,0.73156,0.06446,0.7740153698366955,1.0580340229601064,1.0,0.0035356832000000005,1.1878683953241234,0.05983376582220301,0.08590314240784669,0.15815590015160003,0.4310642216344066
"frozenset({'Crop_Barley', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.0735,0.73156,0.05902,0.8029931972789116,1.097645028813647,1.0,0.005250340000000006,1.3625925414364644,0.09601582091959655,0.07911103962254035,0.26610489226237377,0.44183505344835733
"frozenset({'Fertilizer_Used_True', 'Crop_Barley'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08251,0.73156,0.06441,0.7806326505878075,1.0670794611348455,1.0,0.004048984399999997,1.2237007955801105,0.06851591547339829,0.08591894992396552,0.18280677465283682,0.4343386884630218
"frozenset({'Irrigation_Used_False', 'Crop_Barley'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08189,0.73156,0.0577,0.7046037367199902,0.963152354858098,1.0,-0.002207448399999999,0.9087454154609342,-0.040002765084750175,0.07634799867681111,-0.10041820622861634,0.3917381415296599
"frozenset({'Irrigation_Used_True', 'Crop_Barley'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08273,0.73156,0.06326,0.764656110238124,1.0452404590711957,1.0,0.0027380411999999993,1.1406287211093988,0.0471860475914072,0.08423098944116746,0.12329053135942473,0.425564426708542
"frozenset({'Crop_Cotton', 'Rainfall_mm_High'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.07376,0.73156,0.0591,0.8012472885032538,1.0952584729936763,1.0,0.005140134399999996,1.3506230832196453,0.09389953932702164,0.07919916378547881,0.25960098533472575,0.44101677673563366
"frozenset({'Fertilizer_Used_True', 'Crop_Cotton'})",frozenset({'Yield_tons_per_hectare_Medium'}),0.08343,0.73156,0.06547,0.7847297135323025,1.0726799080489673,1.0,0.004435949199999997,1.246990489977728,0.07392283000417846,0.08734923684491408,0.19806926513299986,0.4371116991304139
